1.0 2.0 4.0
1.0 9.0 2.5
1.0 12.0 4.0
2.0 13.0 2.0
3.0 16.0 4.0
3.0 22.0 2.0
3.0 31.0 3.0
3.0 36.0 2.0
3.0 42.0 0.5
3.0 44.0 4.0
3.0 51.0 0.5
3.0 55.0 2.5
3.0 65.0 0.5
3.0 66.0 4.0
3.0 67.0 4.0
3.0 69.0 3.0
3.0 76.0 0.5
3.0 83.0 2.5
3.0 88.0 2.5
3.0 94.0 4.0
3.0 98.0 2.5
3.0 99.0 3.0
3.0 100.0 0.5
3.0 101.0 3.0
3.0 115.0 4.0
3.0 122.0 2.0
3.0 125.0 2.5
3.0 129.0 4.0
3.0 130.0 2.5
3.0 137.0 1.0
3.0 142.0 4.0
3.0 158.0 4.0
3.0 161.0 4.0
3.0 162.0 4.0
3.0 164.0 3.5
3.0 174.0 4.0
3.0 175.0 1.0
3.0 179.0 2.5
3.0 187.0 2.5
3.0 188.0 4.0
3.0 189.0 4.0
3.0 199.0 3.0
3.0 202.0 4.0
4.0 3.0 2.5
5.0 208.0 3.0
6.0 2.0 4.0
6.0 7.0 3.5
7.0 13.0 2.0
7.0 205.0 2.5
7.0 212.0 4.0
10.0 13.0 4.0
11.0 206.0 3.5
12.0 3.0 3.0
12.0 4.0 3.5
13.0 221.0 1.5
13.0 230.0 3.0
13.0 232.0 3.5
14.0 205.0 0.5
14.0 233.0 3.0
16.0 4.0 2.5
16.0 12.0 3.0
16.0 213.0 4.0
17.0 215.0 4.0
19.0 240.0 2.5
19.0 241.0 3.0
21.0 1.0 2.5
21.0 11.0 4.0
21.0 12.0 4.0
21.0 217.0 3.0
21.0 239.0 3.0
21.0 245.0 4.0
21.0 248.0 4.0
21.0 254.0 3.0
21.0 256.0 3.0
22.0 12.0 4.0
22.0 255.0 4.0
23.0 1.0 3.0
23.0 5.0 3.0
25.0 5.0 3.5
25.0 121.0 3.0
25.0 207.0 3.0
25.0 210.0 3.5
25.0 213.0 2.5
25.0 214.0 2.0
25.0 219.0 3.5
25.0 220.0 0.5
25.0 233.0 3.0
25.0 235.0 1.5
25.0 236.0 3.5
26.0 214.0 0.5
27.0 3.0 1.0
27.0 7.0 1.0
27.0 217.0 3.5
27.0 239.0 1.5
27.0 262.0 2.5
28.0 2.0 3.0
28.0 11.0 2.0
28.0 13.0 3.0
28.0 121.0 3.0
28.0 206.0 3.5
28.0 235.0 3.0
28.0 236.0 4.0
28.0 244.0 2.0
28.0 246.0 2.0
28.0 252.0 3.5
29.0 265.0 3.0
29.0 267.0 0.5
29.0 271.0 3.5
29.0 272.0 3.5
29.0 288.0 3.0
29.0 295.0 3.0
29.0 296.0 0.5
29.0 300.0 3.0
29.0 301.0 2.5
29.0 304.0 0.5
