1.0 3.0 5.0
1.0 7.0 3.0
1.0 20.0 1.0
1.0 21.0 3.0
1.0 28.0 5.0
1.0 32.0 5.0
1.0 37.0 3.0
1.0 41.0 5.0
1.0 46.0 5.0
1.0 49.0 2.0
1.0 66.0 4.0
1.0 67.0 5.0
1.0 72.0 5.0
1.0 75.0 3.0
1.0 77.0 5.0
1.0 85.0 2.0
1.0 88.0 5.0
1.0 91.0 4.0
1.0 93.0 4.0
1.0 96.0 4.0
1.0 101.0 5.0
1.0 103.0 5.0
1.0 109.0 3.0
1.0 117.0 5.0
1.0 121.0 2.0
1.0 123.0 3.0
1.0 124.0 5.0
1.0 125.0 4.0
1.0 132.0 5.0
1.0 140.0 5.0
1.0 145.0 5.0
1.0 151.0 5.0
1.0 167.0 3.0
1.0 173.0 5.0
1.0 176.0 4.0
1.0 180.0 5.0
1.0 187.0 4.0
1.0 189.0 4.0
1.0 190.0 3.0
1.0 194.0 4.0
1.0 198.0 5.0
1.0 211.0 4.0
1.0 225.0 1.0
1.0 229.0 5.0
1.0 231.0 4.0
1.0 232.0 1.0
1.0 234.0 2.0
2.0 235.0 4.0
2.0 240.0 5.0
2.0 242.0 5.0
2.0 249.0 5.0
2.0 254.0 4.0
2.0 255.0 2.0
2.0 257.0 4.0
2.0 274.0 5.0
2.0 279.0 3.0
2.0 287.0 4.0
2.0 288.0 5.0
2.0 290.0 5.0
3.0 300.0 3.0
3.0 302.0 3.0
3.0 315.0 5.0
3.0 316.0 4.0
4.0 318.0 4.0
4.0 326.0 4.0
4.0 331.0 2.0
4.0 335.0 4.0
4.0 342.0 4.0
4.0 349.0 5.0
4.0 351.0 5.0
5.0 362.0 4.0
5.0 366.0 4.0
5.0 367.0 2.0
5.0 371.0 4.0
5.0 377.0 5.0
5.0 380.0 5.0
5.0 388.0 5.0
5.0 393.0 4.0
6.0 402.0 5.0
7.0 213.0 4.0
7.0 412.0 4.0
7.0 413.0 5.0
7.0 416.0 4.0
7.0 434.0 4.0
7.0 436.0 1.0
7.0 448.0 5.0
7.0 453.0 4.0
7.0 456.0 3.0
7.0 457.0 4.0
7.0 458.0 4.0
7.0 459.0 4.0
7.0 470.0 5.0
7.0 472.0 4.0
7.0 475.0 4.0
7.0 476.0 1.0
7.0 479.0 4.0
7.0 483.0 5.0
7.0 485.0 5.0
7.0 490.0 4.0
7.0 495.0 4.0
7.0 500.0 4.0
7.0 502.0 5.0
7.0 517.0 2.0
7.0 519.0 4.0
7.0 521.0 5.0
7.0 522.0 5.0
7.0 525.0 4.0
7.0 526.0 5.0
7.0 529.0 5.0
7.0 531.0 5.0
7.0 532.0 4.0
7.0 537.0 4.0
7.0 541.0 5.0
7.0 544.0 4.0
7.0 553.0 4.0
7.0 564.0 5.0
7.0 565.0 4.0
7.0 570.0 4.0
7.0 599.0 5.0
7.0 601.0 4.0
7.0 605.0 4.0
7.0 617.0 4.0
7.0 618.0 4.0
8.0 624.0 5.0
8.0 628.0 5.0
8.0 634.0 5.0
8.0 636.0 4.0
8.0 639.0 3.0
9.0 296.0 4.0
9.0 650.0 2.0
9.0 654.0 5.0
9.0 658.0 4.0
9.0 668.0 5.0
9.0 673.0 5.0
9.0 679.0 4.0
9.0 683.0 5.0
9.0 686.0 5.0
9.0 689.0 5.0
9.0 697.0 2.0
9.0 699.0 5.0
9.0 705.0 5.0
9.0 711.0 3.0
9.0 718.0 5.0
9.0 721.0 5.0
9.0 723.0 5.0
9.0 728.0 5.0
9.0 736.0 5.0
10.0 739.0 5.0
10.0 748.0 5.0
10.0 753.0 5.0
10.0 756.0 4.0
11.0 766.0 3.0
11.0 773.0 5.0
11.0 783.0 5.0
11.0 788.0 3.0
11.0 789.0 4.0
11.0 794.0 5.0
11.0 801.0 1.0
11.0 802.0 1.0
11.0 804.0 4.0
11.0 807.0 3.0
11.0 808.0 2.0
11.0 814.0 5.0
11.0 815.0 5.0
11.0 818.0 4.0
11.0 827.0 5.0
11.0 828.0 5.0
11.0 835.0 5.0
11.0 836.0 5.0
12.0 851.0 5.0
12.0 852.0 5.0
12.0 864.0 5.0
12.0 868.0 3.0
12.0 871.0 3.0
12.0 873.0 4.0
13.0 877.0 5.0
13.0 885.0 5.0
13.0 887.0 1.0
13.0 891.0 4.0
13.0 895.0 5.0
14.0 903.0 5.0
14.0 907.0 3.0
14.0 909.0 2.0
14.0 915.0 4.0
14.0 919.0 4.0
14.0 924.0 4.0
14.0 935.0 4.0
14.0 942.0 5.0
14.0 946.0 4.0
14.0 947.0 4.0
14.0 948.0 5.0
15.0 69.0 4.0
15.0 957.0 3.0
15.0 959.0 3.0
15.0 961.0 4.0
15.0 982.0 5.0
15.0 987.0 4.0
15.0 988.0 5.0
15.0 991.0 4.0
15.0 992.0 4.0
15.0 994.0 4.0
15.0 996.0 4.0
16.0 233.0 4.0
16.0 1002.0 5.0
16.0 1005.0 5.0
16.0 1014.0 4.0
16.0 1016.0 3.0
16.0 1018.0 4.0
16.0 1021.0 4.0
16.0 1022.0 4.0
16.0 1038.0 4.0
16.0 1041.0 5.0
16.0 1042.0 4.0
16.0 1043.0 5.0
16.0 1044.0 4.0
16.0 1045.0 5.0
16.0 1060.0 5.0
16.0 1066.0 5.0
16.0 1072.0 3.0
16.0 1073.0 4.0
16.0 1075.0 2.0
16.0 1105.0 3.0
16.0 1109.0 4.0
16.0 1110.0 4.0
16.0 1111.0 5.0
16.0 1117.0 5.0
16.0 1125.0 5.0
16.0 1126.0 4.0
18.0 1131.0 4.0
19.0 1144.0 4.0
20.0 1150.0 2.0
20.0 1154.0 3.0
20.0 1156.0 5.0
20.0 1157.0 3.0
20.0 1164.0 1.0
20.0 1169.0 5.0
21.0 1175.0 4.0
21.0 1178.0 4.0
21.0 1185.0 5.0
21.0 1192.0 2.0
21.0 1193.0 3.0
22.0 1203.0 5.0
22.0 1209.0 5.0
22.0 1210.0 4.0
22.0 1214.0 5.0
23.0 375.0 5.0
23.0 377.0 3.0
23.0 394.0 5.0
23.0 615.0 5.0
23.0 660.0 4.0
23.0 697.0 4.0
23.0 1093.0 5.0
23.0 1226.0 4.0
23.0 1241.0 4.0
23.0 1246.0 4.0
23.0 1247.0 3.0
23.0 1252.0 5.0
23.0 1255.0 4.0
23.0 1261.0 4.0
23.0 1263.0 5.0
23.0 1268.0 5.0
23.0 1274.0 5.0
23.0 1286.0 4.0
23.0 1299.0 4.0
23.0 1306.0 3.0
23.0 1308.0 5.0
23.0 1310.0 5.0
23.0 1313.0 4.0
23.0 1317.0 4.0
23.0 1319.0 5.0
23.0 1327.0 4.0
23.0 1334.0 4.0
23.0 1339.0 4.0
23.0 1340.0 4.0
23.0 1354.0 5.0
23.0 1360.0 4.0
23.0 1363.0 4.0
23.0 1365.0 4.0
23.0 1370.0 4.0
23.0 1372.0 4.0
23.0 1376.0 4.0
23.0 1377.0 4.0
23.0 1379.0 5.0
23.0 1382.0 5.0
23.0 1401.0 3.0
23.0 1409.0 4.0
23.0 1414.0 5.0
23.0 1419.0 5.0
23.0 1427.0 4.0
23.0 1429.0 3.0
23.0 1433.0 4.0
23.0 1440.0 5.0
23.0 1449.0 5.0
23.0 1450.0 5.0
23.0 1451.0 4.0
23.0 1457.0 5.0
23.0 1474.0 5.0
23.0 1480.0 5.0
23.0 1483.0 4.0
23.0 1484.0 4.0
23.0 1486.0 3.0
23.0 1487.0 4.0
23.0 1489.0 4.0
23.0 1492.0 5.0
23.0 1493.0 2.0
23.0 1494.0 4.0
23.0 1498.0 5.0
23.0 1503.0 4.0
23.0 1512.0 3.0
23.0 1513.0 2.0
23.0 1514.0 4.0
23.0 1515.0 4.0
23.0 1525.0 4.0
23.0 1528.0 4.0
23.0 1533.0 4.0
23.0 1541.0 5.0
23.0 1546.0 4.0
23.0 1548.0 5.0
23.0 1565.0 5.0
23.0 1566.0 4.0
23.0 1578.0 5.0
23.0 1587.0 5.0
23.0 1589.0 5.0
23.0 1591.0 2.0
23.0 1592.0 5.0
23.0 1598.0 5.0
23.0 1602.0 4.0
23.0 1603.0 5.0
23.0 1608.0 4.0
23.0 1611.0 4.0
23.0 1612.0 4.0
23.0 1614.0 4.0
23.0 1628.0 5.0
23.0 1635.0 1.0
23.0 1638.0 3.0
23.0 1645.0 5.0
23.0 1649.0 3.0
23.0 1658.0 4.0
23.0 1662.0 4.0
23.0 1663.0 4.0
23.0 1668.0 5.0
23.0 1680.0 1.0
23.0 1689.0 4.0
23.0 1696.0 5.0
23.0 1697.0 3.0
23.0 1699.0 5.0
23.0 1704.0 4.0
23.0 1707.0 4.0
23.0 1708.0 4.0
23.0 1710.0 4.0
23.0 1712.0 4.0
23.0 1714.0 4.0
23.0 1719.0 4.0
23.0 1726.0 5.0
23.0 1727.0 5.0
23.0 1736.0 2.0
23.0 1741.0 4.0
23.0 1757.0 4.0
23.0 1762.0 4.0
23.0 1765.0 4.0
23.0 1770.0 4.0
23.0 1772.0 4.0
23.0 1773.0 3.0
23.0 1776.0 5.0
23.0 1778.0 4.0
24.0 1791.0 1.0
24.0 1793.0 2.0
24.0 1794.0 5.0
24.0 1798.0 4.0
24.0 1800.0 4.0
24.0 1805.0 3.0
25.0 1820.0 5.0
27.0 194.0 4.0
27.0 656.0 3.0
27.0 1825.0 4.0
27.0 1829.0 4.0
27.0 1836.0 3.0
27.0 1838.0 2.0
27.0 1843.0 5.0
27.0 1849.0 5.0
27.0 1857.0 4.0
27.0 1860.0 5.0
27.0 1871.0 1.0
27.0 1872.0 4.0
27.0 1873.0 4.0
27.0 1876.0 4.0
27.0 1881.0 5.0
28.0 1896.0 3.0
28.0 1898.0 5.0
28.0 1900.0 5.0
28.0 1901.0 5.0
28.0 1905.0 5.0
28.0 1910.0 5.0
28.0 1911.0 5.0
28.0 1914.0 4.0
28.0 1922.0 4.0
28.0 1923.0 5.0
28.0 1926.0 5.0
28.0 1929.0 4.0
28.0 1939.0 5.0
28.0 1947.0 5.0
28.0 1948.0 4.0
28.0 1951.0 5.0
28.0 1956.0 5.0
28.0 1957.0 5.0
28.0 1960.0 5.0
28.0 1961.0 4.0
28.0 1965.0 3.0
28.0 1972.0 5.0
28.0 1973.0 5.0
28.0 1986.0 3.0
28.0 1994.0 5.0
28.0 1998.0 5.0
28.0 1999.0 4.0
28.0 2005.0 4.0
28.0 2009.0 3.0
28.0 2013.0 3.0
28.0 2021.0 5.0
28.0 2026.0 4.0
28.0 2033.0 3.0
28.0 2037.0 4.0
28.0 2040.0 3.0
28.0 2051.0 5.0
28.0 2060.0 5.0
28.0 2065.0 5.0
29.0 376.0 4.0
29.0 2082.0 3.0
29.0 2089.0 4.0
29.0 2091.0 5.0
29.0 2093.0 4.0
29.0 2094.0 3.0
29.0 2102.0 5.0
29.0 2114.0 5.0
29.0 2121.0 5.0
29.0 2122.0 4.0
29.0 2127.0 3.0
29.0 2138.0 5.0
29.0 2143.0 4.0
29.0 2144.0 3.0
29.0 2145.0 4.0
29.0 2147.0 5.0
29.0 2150.0 5.0
29.0 2154.0 4.0
29.0 2163.0 3.0
29.0 2164.0 4.0
29.0 2171.0 4.0
29.0 2173.0 4.0
29.0 2174.0 4.0
